year,round,event_name,session_type,Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,SpeedFL,SpeedST
2018,1,Australian Grand Prix,FP1,ALO,McLaren,13.0,91.69,29.76,24.116,37.814,SUPERSOFT,11.0,False,291.0,299.0
2018,1,Australian Grand Prix,FP1,ALO,McLaren,14.0,87.055,28.586,23.415,35.054,SUPERSOFT,12.0,False,285.0,298.0
2018,1,Australian Grand Prix,FP1,ALO,McLaren,15.0,,31.847,30.089,92.549,SUPERSOFT,13.0,False,95.0,226.0
2018,1,Australian Grand Prix,FP1,ALO,McLaren,16.0,,32.276,24.302,,SUPERSOFT,14.0,False,,250.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,1.0,140.255,46.393,30.774,63.088,SUPERSOFT,1.0,True,,184.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,2.0,,62.986,29.812,,SUPERSOFT,1.0,False,,191.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,3.0,127.977,59.534,27.412,41.031,SUPERSOFT,3.0,False,278.0,195.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,4.0,95.396,32.05,25.104,38.242,SUPERSOFT,4.0,False,282.0,267.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,5.0,93.576,30.634,24.641,38.301,SUPERSOFT,5.0,False,292.0,289.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,6.0,93.668,30.331,24.594,38.743,SUPERSOFT,6.0,False,292.0,295.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,7.0,91.34,30.617,24.408,36.315,SUPERSOFT,7.0,False,288.0,298.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,8.0,91.113,30.497,24.359,36.257,SUPERSOFT,8.0,False,288.0,280.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,9.0,92.363,30.009,25.509,36.845,SUPERSOFT,9.0,False,292.0,297.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,10.0,,34.22,25.537,,SUPERSOFT,10.0,False,,296.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,11.0,120.246,55.839,25.646,38.761,ULTRASOFT,1.0,True,285.0,213.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,12.0,89.202,29.626,23.93,35.646,ULTRASOFT,2.0,True,286.0,291.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,13.0,99.955,34.192,26.472,39.291,ULTRASOFT,3.0,True,287.0,250.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,14.0,89.195,29.657,24.013,35.525,ULTRASOFT,4.0,True,288.0,298.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,15.0,89.226,29.589,23.909,35.728,ULTRASOFT,5.0,True,285.0,296.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,16.0,89.313,29.297,24.042,35.974,ULTRASOFT,6.0,True,288.0,293.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,17.0,93.316,29.657,26.242,37.417,ULTRASOFT,7.0,True,292.0,294.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,18.0,89.536,29.45,24.139,35.947,ULTRASOFT,8.0,True,288.0,304.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,19.0,90.498,30.103,24.404,35.991,ULTRASOFT,9.0,True,286.0,295.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,20.0,,34.377,25.038,,ULTRASOFT,10.0,True,,265.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,21.0,115.879,51.965,26.046,37.868,ULTRASOFT,11.0,False,287.0,212.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,22.0,89.197,29.523,24.097,35.577,ULTRASOFT,12.0,False,292.0,297.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,23.0,88.853,29.384,24.05,35.419,ULTRASOFT,13.0,False,289.0,304.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,24.0,91.539,29.922,24.433,37.184,ULTRASOFT,14.0,False,279.0,299.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,25.0,99.774,35.876,26.448,37.45,ULTRASOFT,15.0,False,287.0,266.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,26.0,89.062,29.398,24.006,35.658,ULTRASOFT,16.0,False,287.0,299.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,27.0,141.151,35.909,27.03,78.212,ULTRASOFT,17.0,False,97.0,249.0
2018,1,Australian Grand Prix,FP1,LEC,Sauber,28.0,,37.228,30.29,,ULTRASOFT,18.0,False,,228.0
2018,1,Australian Grand Prix,FP1,STR,Williams,1.0,,43.985,28.632,,SOFT,1.0,True,,194.0
2018,1,Australian Grand Prix,FP1,STR,Williams,2.0,105.266,38.986,25.689,40.591,ULTRASOFT,1.0,True,284.0,210.0
2018,1,Australian Grand Prix,FP1,STR,Williams,3.0,89.403,29.905,23.926,35.572,ULTRASOFT,2.0,True,286.0,297.0
2018,1,Australian Grand Prix,FP1,STR,Williams,4.0,88.246,29.242,23.841,35.163,ULTRASOFT,3.0,True,288.0,299.0
2018,1,Australian Grand Prix,FP1,STR,Williams,5.0,87.726,29.056,23.749,34.921,ULTRASOFT,4.0,True,290.0,302.0
2018,1,Australian Grand Prix,FP1,STR,Williams,6.0,102.985,32.835,29.531,40.619,ULTRASOFT,5.0,True,286.0,283.0
2018,1,Australian Grand Prix,FP1,STR,Williams,7.0,101.734,29.029,25.815,46.89,ULTRASOFT,6.0,True,289.0,300.0
2018,1,Australian Grand Prix,FP1,STR,Williams,8.0,86.882,28.702,23.552,34.628,ULTRASOFT,7.0,True,291.0,304.0
2018,1,Australian Grand Prix,FP1,STR,Williams,9.0,109.712,35.148,28.146,46.418,ULTRASOFT,8.0,True,288.0,231.0
2018,1,Australian Grand Prix,FP1,STR,Williams,10.0,115.632,28.571,24.114,62.947,ULTRASOFT,9.0,True,,303.0
2018,1,Australian Grand Prix,FP1,STR,Williams,11.0,,55.006,28.225,,ULTRASOFT,10.0,False,,168.0
2018,1,Australian Grand Prix,FP1,STR,Williams,12.0,101.531,38.461,25.365,37.705,ULTRASOFT,1.0,True,289.0,209.0
2018,1,Australian Grand Prix,FP1,STR,Williams,13.0,86.636,28.452,23.62,34.564,ULTRASOFT,2.0,True,290.0,302.0
2018,1,Australian Grand Prix,FP1,STR,Williams,14.0,99.785,29.898,27.191,42.696,ULTRASOFT,3.0,True,288.0,304.0
2018,1,Australian Grand Prix,FP1,STR,Williams,15.0,86.654,28.645,23.505,34.504,ULTRASOFT,4.0,True,295.0,302.0
2018,1,Australian Grand Prix,FP1,STR,Williams,16.0,113.561,36.46,27.96,49.141,ULTRASOFT,5.0,True,286.0,228.0
2018,1,Australian Grand Prix,FP1,STR,Williams,17.0,94.125,28.456,23.586,42.083,ULTRASOFT,6.0,True,264.0,302.0
2018,1,Australian Grand Prix,FP1,STR,Williams,18.0,109.593,34.767,25.98,48.846,ULTRASOFT,7.0,True,288.0,236.0
2018,1,Australian Grand Prix,FP1,STR,Williams,19.0,104.588,31.4,29.36,43.828,ULTRASOFT,8.0,True,290.0,303.0
2018,1,Australian Grand Prix,FP1,STR,Williams,20.0,97.493,28.374,24.857,44.262,ULTRASOFT,9.0,True,291.0,304.0
2018,1,Australian Grand Prix,FP1,STR,Williams,21.0,,28.497,23.74,,ULTRASOFT,10.0,True,,307.0
2018,1,Australian Grand Prix,FP1,STR,Williams,22.0,103.539,40.038,26.005,37.496,ULTRASOFT,11.0,False,288.0,200.0
2018,1,Australian Grand Prix,FP1,STR,Williams,23.0,87.249,28.831,23.626,34.792,ULTRASOFT,12.0,False,288.0,301.0
2018,1,Australian Grand Prix,FP1,STR,Williams,24.0,88.474,29.31,23.72,35.444,ULTRASOFT,13.0,False,281.0,297.0
2018,1,Australian Grand Prix,FP1,STR,Williams,25.0,88.402,29.364,23.749,35.289,ULTRASOFT,14.0,False,282.0,291.0
2018,1,Australian Grand Prix,FP1,STR,Williams,26.0,88.774,29.3,23.957,35.517,ULTRASOFT,15.0,False,282.0,290.0
2018,1,Australian Grand Prix,FP1,STR,Williams,27.0,88.151,29.255,23.697,35.199,ULTRASOFT,16.0,False,283.0,292.0
2018,1,Australian Grand Prix,FP1,STR,Williams,28.0,88.278,29.289,23.828,35.161,ULTRASOFT,17.0,False,283.0,292.0
2018,1,Australian Grand Prix,FP1,STR,Williams,29.0,88.889,29.31,23.914,35.665,ULTRASOFT,18.0,False,284.0,293.0
2018,1,Australian Grand Prix,FP1,STR,Williams,30.0,,29.831,24.225,,ULTRASOFT,19.0,False,,280.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,1.0,,47.15,27.114,,SUPERSOFT,1.0,True,,175.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,2.0,125.989,58.642,26.875,40.472,SUPERSOFT,2.0,False,290.0,194.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,3.0,89.345,29.694,23.953,35.698,SUPERSOFT,3.0,False,291.0,284.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,4.0,87.988,29.245,23.59,35.153,SUPERSOFT,4.0,False,292.0,307.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,5.0,,34.68,26.058,,SUPERSOFT,5.0,False,,291.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,6.0,129.33,58.912,25.25,45.168,ULTRASOFT,1.0,True,288.0,215.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,7.0,,28.727,23.447,,ULTRASOFT,2.0,True,,300.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,8.0,101.21,37.455,24.807,38.948,ULTRASOFT,3.0,False,293.0,213.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,9.0,87.035,29.115,23.479,34.441,ULTRASOFT,4.0,False,293.0,304.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,10.0,90.847,28.689,23.509,38.649,ULTRASOFT,5.0,False,276.0,305.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,11.0,91.275,31.314,24.145,35.816,ULTRASOFT,6.0,False,287.0,278.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,12.0,87.987,28.953,23.792,35.242,ULTRASOFT,7.0,False,286.0,297.0
2018,1,Australian Grand Prix,FP1,MAG,Haas F1 Team,13.0,,29.074,23.843,,ULTRASOFT,8.0,False,,298.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,1.0,,65.057,29.966,,SOFT,1.0,True,,148.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,2.0,,55.036,26.493,,SOFT,2.0,False,,195.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,3.0,118.806,50.998,25.871,41.937,SOFT,3.0,False,289.0,202.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,4.0,88.761,29.515,23.826,35.42,SOFT,4.0,False,296.0,295.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,5.0,106.576,34.321,27.635,44.62,SOFT,5.0,False,293.0,238.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,6.0,87.653,29.017,23.724,34.912,SOFT,6.0,False,298.0,297.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,7.0,101.004,33.941,26.981,40.082,SOFT,7.0,False,291.0,238.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,8.0,87.505,29.08,23.754,34.671,SOFT,8.0,False,295.0,297.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,9.0,,31.77,24.629,,SOFT,9.0,False,,269.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,10.0,120.902,53.963,28.156,38.783,SUPERSOFT,1.0,True,289.0,199.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,11.0,87.005,28.743,23.422,34.84,SUPERSOFT,2.0,True,290.0,297.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,12.0,102.446,34.251,26.975,41.22,SUPERSOFT,3.0,True,289.0,241.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,13.0,86.694,28.716,23.519,34.459,SUPERSOFT,4.0,True,293.0,297.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,14.0,112.16,36.367,31.286,44.507,SUPERSOFT,5.0,True,289.0,232.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,15.0,86.583,28.619,23.644,34.32,SUPERSOFT,6.0,True,292.0,296.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,16.0,,33.922,24.775,,SUPERSOFT,7.0,True,,248.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,17.0,126.213,56.36,27.374,42.479,SUPERSOFT,8.0,False,291.0,208.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,18.0,86.709,28.639,23.582,34.488,SUPERSOFT,9.0,False,295.0,299.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,19.0,109.732,36.289,30.92,42.523,SUPERSOFT,10.0,False,292.0,243.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,20.0,87.292,28.907,23.533,34.852,SUPERSOFT,11.0,False,297.0,299.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,21.0,109.364,37.989,29.205,42.17,SUPERSOFT,12.0,False,291.0,217.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,22.0,86.586,28.697,23.461,34.428,SUPERSOFT,13.0,False,293.0,299.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,23.0,94.267,31.089,24.84,38.338,SUPERSOFT,14.0,False,279.0,275.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,24.0,138.531,32.335,26.292,79.904,SUPERSOFT,15.0,False,120.0,236.0
2018,1,Australian Grand Prix,FP1,HUL,Renault,25.0,,34.929,23.813,,SUPERSOFT,16.0,False,,200.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,1.0,,52.639,33.681,,SOFT,2.0,False,,168.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,2.0,114.508,49.715,25.499,39.294,SOFT,3.0,False,286.0,211.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,3.0,93.28,31.358,24.673,37.249,SOFT,4.0,False,290.0,281.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,4.0,90.46,29.876,24.165,36.419,SOFT,5.0,False,291.0,292.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,5.0,88.308,29.136,23.818,35.354,SOFT,6.0,False,293.0,303.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,6.0,91.202,29.169,23.835,38.198,SOFT,7.0,False,290.0,298.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,7.0,120.027,29.464,23.651,66.912,SOFT,8.0,False,,302.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,8.0,,39.155,24.115,,SOFT,8.0,False,,223.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,9.0,,44.985,29.405,,SUPERSOFT,1.0,True,,166.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,10.0,111.512,45.839,27.435,38.238,SUPERSOFT,2.0,False,292.0,174.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,11.0,87.809,28.86,23.468,35.481,SUPERSOFT,3.0,False,291.0,308.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,12.0,107.178,35.714,31.708,39.756,SUPERSOFT,4.0,False,293.0,281.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,13.0,87.745,28.951,23.484,35.31,SUPERSOFT,5.0,False,297.0,309.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,14.0,95.452,32.544,25.983,36.925,SUPERSOFT,6.0,False,290.0,296.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,15.0,138.188,32.07,26.441,79.677,SUPERSOFT,7.0,False,121.0,295.0
2018,1,Australian Grand Prix,FP1,HAR,Toro Rosso,16.0,,35.297,26.307,,SUPERSOFT,8.0,False,,237.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,1.0,115.832,42.715,25.689,47.428,ULTRASOFT,1.0,True,280.0,198.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,2.0,,36.224,24.964,,ULTRASOFT,2.0,True,,194.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,3.0,109.789,39.441,24.597,45.751,ULTRASOFT,3.0,False,291.0,169.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,4.0,88.336,29.314,23.87,35.152,ULTRASOFT,4.0,False,297.0,296.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,5.0,99.436,36.412,25.896,37.128,ULTRASOFT,5.0,False,292.0,224.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,6.0,87.229,28.781,23.859,34.589,ULTRASOFT,6.0,False,295.0,308.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,7.0,116.682,37.953,32.086,46.643,ULTRASOFT,7.0,False,293.0,226.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,8.0,86.694,28.599,23.517,34.578,ULTRASOFT,8.0,False,293.0,309.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,9.0,87.003,28.727,23.606,34.67,ULTRASOFT,9.0,False,295.0,309.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,10.0,,34.626,25.375,,ULTRASOFT,10.0,False,,239.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,11.0,99.156,37.338,24.918,36.9,SUPERSOFT,1.0,True,294.0,221.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,12.0,97.932,30.75,25.463,41.719,SUPERSOFT,2.0,True,291.0,310.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,13.0,86.674,28.474,23.496,34.704,SUPERSOFT,3.0,True,293.0,308.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,14.0,119.163,41.418,29.407,48.338,SUPERSOFT,4.0,True,291.0,217.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,15.0,87.403,28.689,24.257,34.457,SUPERSOFT,5.0,True,292.0,309.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,16.0,111.677,40.56,29.914,41.203,SUPERSOFT,6.0,True,289.0,221.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,17.0,86.839,28.647,23.585,34.607,SUPERSOFT,7.0,True,291.0,305.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,18.0,103.202,36.077,28.011,39.114,SUPERSOFT,8.0,True,292.0,247.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,19.0,86.605,28.672,23.527,34.406,SUPERSOFT,9.0,True,291.0,307.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,20.0,,34.717,25.934,,SUPERSOFT,10.0,True,,233.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,21.0,100.596,38.565,25.091,36.94,SUPERSOFT,11.0,False,279.0,216.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,22.0,90.488,29.972,24.239,36.277,SUPERSOFT,12.0,False,278.0,293.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,23.0,90.613,30.007,24.529,36.077,SUPERSOFT,13.0,False,280.0,291.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,24.0,90.178,29.923,24.275,35.98,SUPERSOFT,14.0,False,281.0,295.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,25.0,91.675,29.83,25.148,36.697,SUPERSOFT,15.0,False,281.0,296.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,26.0,90.875,30.021,24.595,36.259,SUPERSOFT,16.0,False,281.0,295.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,27.0,93.87,29.932,24.521,39.417,SUPERSOFT,17.0,False,281.0,296.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,28.0,90.633,29.983,24.369,36.281,SUPERSOFT,18.0,False,282.0,296.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,29.0,,36.086,26.349,88.255,SUPERSOFT,19.0,False,5.0,236.0
2018,1,Australian Grand Prix,FP1,OCO,Force India,30.0,,37.955,28.055,,SUPERSOFT,20.0,False,,208.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,1.0,,54.761,26.557,,ULTRASOFT,1.0,True,,200.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,2.0,101.076,39.043,25.025,37.008,ULTRASOFT,2.0,False,292.0,200.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,3.0,86.007,28.911,23.252,33.844,ULTRASOFT,3.0,False,296.0,299.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,4.0,102.221,33.31,25.835,43.076,ULTRASOFT,4.0,False,293.0,263.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,5.0,84.959,28.367,23.061,33.531,ULTRASOFT,5.0,False,295.0,303.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,6.0,105.378,34.272,27.496,43.61,ULTRASOFT,6.0,False,294.0,253.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,7.0,84.936,28.339,23.115,33.482,ULTRASOFT,7.0,False,292.0,300.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,8.0,112.161,37.905,28.982,45.274,ULTRASOFT,8.0,False,291.0,256.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,9.0,84.948,28.293,23.05,33.605,ULTRASOFT,9.0,False,292.0,299.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,10.0,,31.107,25.341,,ULTRASOFT,10.0,False,,236.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,11.0,106.101,38.0,25.817,42.284,SUPERSOFT,1.0,True,292.0,205.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,12.0,84.771,28.12,23.048,33.603,SUPERSOFT,2.0,True,294.0,300.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,13.0,112.327,37.426,29.985,44.916,SUPERSOFT,3.0,True,291.0,245.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,14.0,101.988,30.933,27.799,43.256,SUPERSOFT,4.0,True,293.0,299.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,15.0,84.784,27.978,23.258,33.548,SUPERSOFT,5.0,True,294.0,301.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,16.0,112.448,37.079,30.586,44.783,SUPERSOFT,6.0,True,291.0,243.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,17.0,85.073,28.186,23.147,33.74,SUPERSOFT,7.0,True,298.0,301.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,18.0,,32.611,25.948,,SUPERSOFT,8.0,True,,236.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,19.0,144.317,77.196,27.727,39.394,SUPERSOFT,9.0,False,276.0,137.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,20.0,89.013,29.371,23.909,35.733,SUPERSOFT,10.0,False,279.0,284.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,21.0,89.223,29.708,24.215,35.3,SUPERSOFT,11.0,False,284.0,276.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,22.0,89.32,29.591,24.154,35.575,SUPERSOFT,12.0,False,285.0,280.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,23.0,89.374,29.728,24.145,35.501,SUPERSOFT,13.0,False,294.0,277.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,24.0,96.383,29.543,24.035,42.805,SUPERSOFT,14.0,False,279.0,295.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,25.0,88.833,29.424,23.941,35.468,SUPERSOFT,15.0,False,283.0,283.0
2018,1,Australian Grand Prix,FP1,VER,Red Bull Racing,26.0,,33.64,33.767,,SUPERSOFT,16.0,False,,236.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,1.0,,44.533,28.999,,SUPERSOFT,1.0,True,,176.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,2.0,108.251,41.528,26.884,39.839,ULTRASOFT,1.0,True,284.0,197.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,3.0,92.057,31.505,24.512,36.04,ULTRASOFT,2.0,True,288.0,265.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,4.0,89.342,29.937,24.118,35.287,ULTRASOFT,3.0,True,288.0,302.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,5.0,88.275,29.26,23.963,35.052,ULTRASOFT,4.0,True,291.0,304.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,6.0,88.125,29.115,23.883,35.127,ULTRASOFT,5.0,True,291.0,305.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,7.0,88.615,29.102,24.464,35.049,ULTRASOFT,6.0,True,289.0,305.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,8.0,112.646,37.187,30.598,44.861,ULTRASOFT,7.0,True,292.0,229.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,9.0,87.82,29.237,23.636,34.947,ULTRASOFT,8.0,True,292.0,307.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,10.0,107.558,35.123,28.45,43.985,ULTRASOFT,9.0,True,293.0,263.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,11.0,87.501,28.702,23.886,34.913,ULTRASOFT,10.0,True,289.0,308.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,12.0,,34.34,28.007,,ULTRASOFT,11.0,True,,264.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,13.0,112.34,42.028,29.167,41.145,ULTRASOFT,1.0,True,291.0,204.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,14.0,87.319,28.583,23.308,35.428,ULTRASOFT,2.0,True,290.0,307.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,15.0,124.188,37.474,34.701,52.013,ULTRASOFT,3.0,True,293.0,255.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,16.0,87.035,28.864,23.581,34.59,ULTRASOFT,4.0,True,291.0,307.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,17.0,120.354,38.606,34.512,47.236,ULTRASOFT,5.0,True,291.0,247.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,18.0,86.536,28.544,23.456,34.536,ULTRASOFT,6.0,True,287.0,305.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,19.0,,34.793,28.933,,ULTRASOFT,7.0,True,,275.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,20.0,106.319,43.123,25.856,37.34,ULTRASOFT,8.0,False,279.0,203.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,21.0,90.971,30.033,24.489,36.449,ULTRASOFT,9.0,False,283.0,290.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,22.0,93.65,31.898,24.4,37.352,ULTRASOFT,10.0,False,284.0,294.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,23.0,90.755,29.951,24.369,36.435,ULTRASOFT,11.0,False,281.0,296.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,24.0,,35.909,28.207,97.674,ULTRASOFT,12.0,False,103.0,255.0
2018,1,Australian Grand Prix,FP1,SIR,Williams,25.0,,38.729,29.025,,ULTRASOFT,13.0,False,,241.0
2018,1,Australian Grand Prix,FP1,HAM,Mercedes,1.0,,58.084,26.985,,ULTRASOFT,2.0,False,,193.0
2018,1,Australian Grand Prix,FP1,HAM,Mercedes,2.0,121.041,54.905,25.596,40.54,ULTRASOFT,3.0,False,294.0,187.0
2018,1,Australian Grand Prix,FP1,HAM,Mercedes,3.0,96.522,29.982,24.048,42.492,ULTRASOFT,4.0,False,292.0,284.0
2018,1,Australian Grand Prix,FP1,HAM,Mercedes,4.0,85.694,28.681,23.056,33.957,ULTRASOFT,5.0,False,296.0,306.0
